device_id,latitude,longitude,timestamp,horizontal_accuracy_m,speed_kmh
DEV_04327,37.783103,-122.41394,2026-08-01 17:02:29,13.3,33.2
DEV_01470,37.779029,-122.411326,2026-08-01 17:02:29,6.7,28.2
DEV_04138,37.774395,-122.433186,2026-08-01 17:02:31,10.0,23.4
DEV_02065,37.762559,-122.424629,2026-08-01 17:02:32,12.9,9.9
DEV_00107,37.781498,-122.420078,2026-08-01 17:02:33,8.5,12.5
DEV_04443,37.778814,-122.411025,2026-08-01 17:02:33,8.2,23.9
DEV_03424,37.779342,-122.412338,2026-08-01 17:02:33,4.5,24.2
DEV_04415,37.792348,-122.394733,2026-08-01 17:02:35,13.4,6.4
DEV_04554,37.781588,-122.413519,2026-08-01 17:02:35,9.1,34.6
DEV_01126,37.786852,-122.39593,2026-08-01 17:02:35,14.9,25.0
DEV_03696,37.745216,-122.432364,2026-08-01 17:02:36,13.2,14.3
DEV_01850,37.783657,-122.410626,2026-08-01 17:02:36,10.0,21.9
DEV_01218,37.778691,-122.409475,2026-08-01 17:02:37,8.9,7.8
DEV_04307,37.797967,-122.441701,2026-08-01 17:02:39,5.4,26.7
DEV_03005,37.776503,-122.419235,2026-08-01 17:02:39,11.1,31.0
DEV_01247,37.779763,-122.420805,2026-08-01 17:02:39,11.4,30.9
DEV_04231,37.781367,-122.41056,2026-08-01 17:02:41,13.0,19.4
DEV_02871,37.779871,-122.408532,2026-08-01 17:02:41,11.7,25.1
DEV_03272,37.78264,-122.410038,2026-08-01 17:02:41,6.5,28.7
DEV_03197,37.782618,-122.409224,2026-08-01 17:02:42,3.5,6.9
DEV_02647,37.776993,-122.415779,2026-08-01 17:02:43,11.2,9.5
DEV_02694,37.783125,-122.446815,2026-08-01 17:02:43,6.8,10.3
DEV_04614,37.784324,-122.411507,2026-08-01 17:02:44,13.5,7.3
DEV_02624,37.77885,-122.418188,2026-08-01 17:02:44,12.8,24.5
DEV_02642,37.778824,-122.41046,2026-08-01 17:02:44,8.3,8.1
DEV_00917,37.773894,-122.443086,2026-08-01 17:02:45,8.8,16.8
DEV_01711,37.751575,-122.397457,2026-08-01 17:02:45,11.1,27.2
DEV_01092,37.779379,-122.426661,2026-08-01 17:02:47,7.6,4.6
DEV_00367,37.782484,-122.4111,2026-08-01 17:02:47,12.2,22.9
DEV_01327,37.78165,-122.415727,2026-08-01 17:02:47,10.7,0.5
DEV_04909,37.781687,-122.409529,2026-08-01 17:02:48,7.6,3.8
DEV_04240,37.784399,-122.413972,2026-08-01 17:02:48,10.2,20.8
DEV_02511,37.779963,-122.419712,2026-08-01 17:02:49,8.3,23.9
DEV_04567,37.783637,-122.408992,2026-08-01 17:02:50,12.2,17.2
DEV_01185,37.780556,-122.415773,2026-08-01 17:02:50,5.1,27.1
DEV_01731,37.781041,-122.408453,2026-08-01 17:02:51,7.9,0.5
DEV_02463,37.781213,-122.419298,2026-08-01 17:02:52,9.4,6.4
DEV_01819,37.780956,-122.409326,2026-08-01 17:02:54,4.2,9.2
DEV_00193,37.780974,-122.408289,2026-08-01 17:02:54,9.2,9.7
DEV_03606,37.779118,-122.413514,2026-08-01 17:02:54,12.1,25.1
DEV_00528,37.780916,-122.417847,2026-08-01 17:02:55,5.2,25.1
DEV_01702,37.780626,-122.411815,2026-08-01 17:02:55,11.5,2.2
DEV_00224,37.786451,-122.444179,2026-08-01 17:02:55,11.1,25.2
DEV_03108,37.774121,-122.418428,2026-08-01 17:02:55,3.8,20.0
DEV_03387,37.803739,-122.408658,2026-08-01 17:02:56,6.2,19.9
DEV_00823,37.777828,-122.419195,2026-08-01 17:02:56,7.7,19.9
DEV_04818,37.764124,-122.432626,2026-08-01 17:02:57,13.5,27.9
DEV_04099,37.783894,-122.410617,2026-08-01 17:02:57,4.7,9.6
DEV_01854,37.778244,-122.416956,2026-08-01 17:02:57,3.5,5.3
DEV_04854,37.758878,-122.393496,2026-08-01 17:02:58,3.3,25.4
DEV_03904,37.795804,-122.397165,2026-08-01 17:02:58,9.2,31.4
DEV_00233,37.757117,-122.431647,2026-08-01 17:02:59,10.8,15.8
DEV_03872,37.778546,-122.41532,2026-08-01 17:02:59,11.5,29.8
DEV_00729,37.780941,-122.413969,2026-08-01 17:02:59,12.9,22.2
DEV_04396,37.779149,-122.410603,2026-08-01 17:03:00,3.2,20.0
DEV_04909,37.783961,-122.408932,2026-08-01 17:03:00,4.2,14.6
DEV_03779,37.760593,-122.442169,2026-08-01 17:03:01,5.6,4.6
DEV_03223,37.796773,-122.395661,2026-08-01 17:03:01,9.4,27.8
DEV_03235,37.763474,-122.406468,2026-08-01 17:03:01,5.7,6.8
DEV_03462,37.75016,-122.440344,2026-08-01 17:03:02,14.4,19.0
DEV_00430,37.780174,-122.410573,2026-08-01 17:03:02,11.6,7.6
DEV_01178,37.787911,-122.389599,2026-08-01 17:03:03,7.0,1.8
DEV_04869,37.778678,-122.435783,2026-08-01 17:03:03,10.9,30.6
DEV_02071,37.781592,-122.412055,2026-08-01 17:03:03,9.9,6.1
DEV_03110,37.776519,-122.420149,2026-08-01 17:03:05,8.2,7.3
DEV_03870,37.781281,-122.420799,2026-08-01 17:03:07,10.7,18.7
DEV_04741,37.781937,-122.416204,2026-08-01 17:03:07,12.7,10.9
DEV_01486,37.770374,-122.413049,2026-08-01 17:03:07,10.9,6.2
DEV_03695,37.776013,-122.418456,2026-08-01 17:03:07,9.5,13.7
DEV_01225,37.776938,-122.419843,2026-08-01 17:03:09,12.5,2.2
DEV_01776,37.781373,-122.420014,2026-08-01 17:03:10,9.5,12.1
DEV_01511,37.779719,-122.412778,2026-08-01 17:03:11,4.1,0.2
DEV_01991,37.783803,-122.411081,2026-08-01 17:03:11,14.1,32.8
DEV_03083,37.769238,-122.418933,2026-08-01 17:03:13,8.7,21.0
DEV_02097,37.769236,-122.431068,2026-08-01 17:03:13,8.5,14.6
DEV_03839,37.752847,-122.390686,2026-08-01 17:03:14,7.8,22.0
DEV_01203,37.788347,-122.44192,2026-08-01 17:03:14,13.1,22.9
DEV_01810,37.779085,-122.410339,2026-08-01 17:03:14,13.6,11.3
DEV_03792,37.778584,-122.408319,2026-08-01 17:03:14,7.7,10.8
DEV_04897,37.751368,-122.408283,2026-08-01 17:03:15,4.9,2.4
DEV_00517,37.779765,-122.409781,2026-08-01 17:03:15,10.7,4.4
DEV_04588,37.779807,-122.419436,2026-08-01 17:03:16,10.2,22.5
DEV_03291,37.78125,-122.412363,2026-08-01 17:03:16,13.1,29.0
DEV_02588,37.757498,-122.432899,2026-08-01 17:03:17,10.5,9.6
DEV_02365,37.780337,-122.413638,2026-08-01 17:03:17,4.3,34.4
DEV_02676,37.779726,-122.416337,2026-08-01 17:03:17,12.0,10.2
DEV_03252,37.779051,-122.416803,2026-08-01 17:03:19,8.1,20.3
DEV_01567,37.78261,-122.412547,2026-08-01 17:03:19,8.3,25.9
DEV_02250,37.780363,-122.412181,2026-08-01 17:03:19,6.7,19.0
DEV_02709,37.776925,-122.417679,2026-08-01 17:03:22,10.1,28.9
DEV_00919,37.779896,-122.417421,2026-08-01 17:03:22,6.8,20.3
DEV_04697,37.782713,-122.408968,2026-08-01 17:03:23,13.1,20.1
DEV_03110,37.782575,-122.444858,2026-08-01 17:03:23,12.4,13.6
DEV_03443,37.778739,-122.411496,2026-08-01 17:03:23,13.3,9.0
DEV_00350,37.759754,-122.398971,2026-08-01 17:03:23,5.1,31.2
DEV_03540,37.802164,-122.406839,2026-08-01 17:03:23,12.9,21.9
DEV_03242,37.782614,-122.412429,2026-08-01 17:03:25,9.1,2.1
DEV_04607,37.777322,-122.417937,2026-08-01 17:03:25,4.5,27.0
DEV_04042,37.781683,-122.418391,2026-08-01 17:03:26,8.0,31.9
DEV_00451,37.761229,-122.435274,2026-08-01 17:03:27,3.5,10.4
DEV_01975,37.778371,-122.415352,2026-08-01 17:03:28,3.0,8.9
DEV_02839,37.784,-122.412702,2026-08-01 17:03:28,11.2,3.7
DEV_04428,37.779233,-122.420894,2026-08-01 17:03:28,8.6,0.8
DEV_02219,37.783123,-122.408526,2026-08-01 17:03:29,5.0,12.0
DEV_00911,37.778879,-122.416047,2026-08-01 17:03:30,7.0,30.8
DEV_04233,37.758917,-122.44011,2026-08-01 17:03:31,10.6,15.2
DEV_04640,37.780768,-122.419564,2026-08-01 17:03:32,9.6,9.5
DEV_03596,37.781052,-122.418809,2026-08-01 17:03:32,3.7,30.6
DEV_01559,37.779822,-122.413617,2026-08-01 17:03:32,3.7,11.3
DEV_01127,37.77754,-122.420937,2026-08-01 17:03:32,3.8,32.7
DEV_02740,37.772148,-122.434793,2026-08-01 17:03:33,14.8,25.2
DEV_02124,37.78413,-122.408885,2026-08-01 17:03:35,11.2,3.6
DEV_04278,37.781649,-122.41941,2026-08-01 17:03:35,10.7,22.9
DEV_00929,37.782401,-122.410672,2026-08-01 17:03:35,14.4,6.0
DEV_01464,37.752504,-122.405591,2026-08-01 17:03:35,4.4,7.8
DEV_00387,37.776515,-122.415746,2026-08-01 17:03:36,6.7,27.1
DEV_00585,37.758209,-122.399461,2026-08-01 17:03:36,12.4,27.4
DEV_03584,37.796462,-122.429384,2026-08-01 17:03:37,13.5,20.7
DEV_02582,37.777258,-122.415284,2026-08-01 17:03:37,8.3,4.5
DEV_04470,37.782708,-122.408421,2026-08-01 17:03:38,4.0,27.5
DEV_03295,37.765273,-122.424138,2026-08-01 17:03:38,13.0,9.9
DEV_00297,37.768574,-122.407042,2026-08-01 17:03:40,9.5,10.5
DEV_02723,37.782989,-122.409609,2026-08-01 17:03:40,12.3,0.1
DEV_01160,37.783928,-122.41293,2026-08-01 17:03:41,7.6,14.0
DEV_03800,37.780632,-122.413087,2026-08-01 17:03:41,8.2,5.0
DEV_04304,37.783741,-122.40826,2026-08-01 17:03:41,5.3,32.1
DEV_01290,37.776116,-122.416881,2026-08-01 17:03:42,4.1,12.2
DEV_00405,37.780982,-122.408373,2026-08-01 17:03:42,8.1,28.3
DEV_02876,37.780188,-122.420073,2026-08-01 17:03:42,8.0,14.9
DEV_04364,37.781439,-122.410526,2026-08-01 17:03:43,5.6,6.2
DEV_02165,37.782565,-122.395351,2026-08-01 17:03:43,8.4,32.9
DEV_01186,37.783427,-122.433758,2026-08-01 17:03:45,8.5,12.4
DEV_01211,37.779409,-122.418133,2026-08-01 17:03:47,11.5,21.3
DEV_03735,37.80267,-122.434499,2026-08-01 17:03:47,7.2,15.8
DEV_02223,37.791807,-122.429095,2026-08-01 17:03:47,5.4,29.4
DEV_02037,37.778373,-122.41627,2026-08-01 17:03:48,14.7,8.6
DEV_01419,37.776,-122.416333,2026-08-01 17:03:48,4.0,32.5
DEV_04151,37.78194,-122.40881,2026-08-01 17:03:48,14.8,26.4
DEV_04947,37.79159,-122.40018,2026-08-01 17:03:49,7.2,17.7
DEV_02686,37.779949,-122.415279,2026-08-01 17:03:51,8.8,22.1
DEV_00771,37.781083,-122.415752,2026-08-01 17:03:52,8.8,16.7
DEV_02517,37.780953,-122.409932,2026-08-01 17:03:52,13.8,32.1
DEV_00844,37.779387,-122.413073,2026-08-01 17:03:53,11.8,4.8
DEV_04981,37.801402,-122.418557,2026-08-01 17:03:53,12.0,10.7
DEV_02108,37.780885,-122.41666,2026-08-01 17:03:56,4.0,32.7
DEV_04198,37.78089,-122.409836,2026-08-01 17:03:56,10.5,30.0
DEV_00939,37.778582,-122.415389,2026-08-01 17:03:57,5.8,9.2
DEV_03588,37.780289,-122.410858,2026-08-01 17:03:57,8.2,16.0
DEV_02526,37.756791,-122.431779,2026-08-01 17:03:58,13.3,14.5
DEV_04289,37.793805,-122.416757,2026-08-01 17:03:58,7.1,18.0
DEV_01727,37.779991,-122.418494,2026-08-01 17:03:58,5.3,32.6
DEV_01275,37.779197,-122.408509,2026-08-01 17:04:00,8.3,23.4
DEV_00915,37.780399,-122.420998,2026-08-01 17:04:00,7.1,26.1
DEV_04731,37.787698,-122.413627,2026-08-01 17:04:00,9.4,12.9
DEV_00094,37.780778,-122.411741,2026-08-01 17:04:01,9.8,26.4
DEV_01530,37.777478,-122.417466,2026-08-01 17:04:02,13.7,1.0
DEV_04479,37.781185,-122.419497,2026-08-01 17:04:03,9.2,7.1
DEV_01766,37.781962,-122.419433,2026-08-01 17:04:03,9.3,2.2
DEV_04839,37.77966,-122.413505,2026-08-01 17:04:05,7.4,13.4
DEV_00036,37.783358,-122.411077,2026-08-01 17:04:05,10.4,20.5
DEV_00599,37.777545,-122.415433,2026-08-01 17:04:05,5.5,6.3
DEV_02924,37.777268,-122.418396,2026-08-01 17:04:05,4.2,17.2
DEV_02725,37.794484,-122.406036,2026-08-01 17:04:05,11.4,8.5
DEV_00198,37.779247,-122.410473,2026-08-01 17:04:07,9.3,25.1
DEV_01693,37.781473,-122.416762,2026-08-01 17:04:08,3.1,32.8
DEV_03291,37.783164,-122.409789,2026-08-01 17:04:09,5.5,2.7
DEV_04852,37.779566,-122.420465,2026-08-01 17:04:10,8.7,22.1
DEV_04344,37.781492,-122.409724,2026-08-01 17:04:11,5.4,9.3
DEV_01397,37.780927,-122.40876,2026-08-01 17:04:13,12.9,20.2
DEV_00893,37.77529,-122.423919,2026-08-01 17:04:14,10.0,10.0
DEV_04710,37.757317,-122.448953,2026-08-01 17:04:14,11.9,12.3
DEV_02766,37.774707,-122.396303,2026-08-01 17:04:14,6.5,32.7
DEV_00510,37.78036,-122.41264,2026-08-01 17:04:15,5.1,4.7
DEV_03975,37.77909,-122.413354,2026-08-01 17:04:15,3.7,33.4
DEV_01062,37.779096,-122.419218,2026-08-01 17:04:15,5.4,23.1
DEV_02756,37.781797,-122.419172,2026-08-01 17:04:16,4.7,5.7
DEV_03803,37.782145,-122.412946,2026-08-01 17:04:18,10.5,10.6
DEV_04435,37.780594,-122.412928,2026-08-01 17:04:19,10.4,11.7
DEV_02376,37.776879,-122.445855,2026-08-01 17:04:19,14.1,25.8
DEV_01668,37.781721,-122.419722,2026-08-01 17:04:20,8.5,30.9
DEV_03559,37.779775,-122.413411,2026-08-01 17:04:20,4.9,31.7
DEV_04202,37.788626,-122.412146,2026-08-01 17:04:22,5.9,7.2
DEV_02012,37.784329,-122.412409,2026-08-01 17:04:22,9.9,24.6
DEV_03392,37.76067,-122.405241,2026-08-01 17:04:23,8.4,29.3
DEV_02430,37.782623,-122.430325,2026-08-01 17:04:23,4.1,0.9
DEV_00221,37.781159,-122.417295,2026-08-01 17:04:23,3.9,9.1
DEV_02132,37.777133,-122.419138,2026-08-01 17:04:24,9.1,27.5
DEV_00737,37.802584,-122.429066,2026-08-01 17:04:24,3.8,21.4
DEV_04207,37.795336,-122.446778,2026-08-01 17:04:24,7.8,12.4
DEV_03392,37.780274,-122.419949,2026-08-01 17:04:25,7.1,27.5
DEV_04808,37.776511,-122.419364,2026-08-01 17:04:26,4.1,3.1
DEV_02805,37.780349,-122.416546,2026-08-01 17:04:27,9.9,18.3
DEV_04917,37.781797,-122.41044,2026-08-01 17:04:27,10.7,15.0
DEV_03728,37.779588,-122.420716,2026-08-01 17:04:29,8.2,10.2
DEV_01028,37.781977,-122.419235,2026-08-01 17:04:29,12.8,25.5
DEV_01413,37.778609,-122.413805,2026-08-01 17:04:29,12.8,7.1
DEV_01342,37.781268,-122.416574,2026-08-01 17:04:30,12.3,29.4
DEV_04089,37.74555,-122.420377,2026-08-01 17:04:31,8.3,7.0
DEV_00107,37.781578,-122.413764,2026-08-01 17:04:31,4.0,12.0
DEV_02546,37.781189,-122.410962,2026-08-01 17:04:32,11.1,28.0
DEV_01951,37.784098,-122.439446,2026-08-01 17:04:33,14.3,29.9
DEV_00232,37.74843,-122.421843,2026-08-01 17:04:33,13.2,7.1
DEV_01964,37.777385,-122.416654,2026-08-01 17:04:34,9.9,23.6
DEV_02631,37.777612,-122.415866,2026-08-01 17:04:34,9.7,8.6
DEV_01652,37.76168,-122.39085,2026-08-01 17:04:34,13.5,13.4
DEV_03802,37.784054,-122.424147,2026-08-01 17:04:35,13.4,2.1
DEV_03133,37.776839,-122.4198,2026-08-01 17:04:35,12.8,20.0
DEV_04676,37.779149,-122.420841,2026-08-01 17:04:36,9.3,28.2
DEV_01027,37.78124,-122.412591,2026-08-01 17:04:36,13.7,13.2
DEV_04392,37.779033,-122.41595,2026-08-01 17:04:36,7.9,9.1
DEV_01861,37.804785,-122.425507,2026-08-01 17:04:37,9.0,31.5
DEV_01894,37.752012,-122.443974,2026-08-01 17:04:37,13.5,12.2
DEV_04205,37.783699,-122.411182,2026-08-01 17:04:37,14.2,17.8
DEV_04698,37.792345,-122.421723,2026-08-01 17:04:38,9.1,27.8
DEV_04955,37.777424,-122.41917,2026-08-01 17:04:38,14.6,16.8
DEV_00504,37.745573,-122.426507,2026-08-01 17:04:40,14.9,26.1
DEV_00175,37.785809,-122.409254,2026-08-01 17:04:41,15.0,31.8
DEV_02862,37.780047,-122.417807,2026-08-01 17:04:42,12.4,10.4
DEV_00504,37.793302,-122.392854,2026-08-01 17:04:43,6.4,12.6
DEV_00450,37.781696,-122.415015,2026-08-01 17:04:44,13.1,33.2
DEV_04471,37.781447,-122.418125,2026-08-01 17:04:45,7.4,31.0
DEV_01669,37.764157,-122.389469,2026-08-01 17:04:46,8.8,14.5
DEV_02453,37.776747,-122.418657,2026-08-01 17:04:47,8.9,25.2
DEV_02180,37.779383,-122.41272,2026-08-01 17:04:47,11.1,4.8
DEV_04145,37.782915,-122.44403,2026-08-01 17:04:47,8.0,18.9
DEV_03903,37.779502,-122.418099,2026-08-01 17:04:48,7.2,11.8
DEV_01989,37.781979,-122.420583,2026-08-01 17:04:48,8.4,32.1
DEV_00760,37.77906,-122.412322,2026-08-01 17:04:48,3.0,6.4
DEV_01792,37.77736,-122.417605,2026-08-01 17:04:51,4.0,5.0
DEV_02536,37.767958,-122.44063,2026-08-01 17:04:51,7.5,32.7
DEV_00478,37.777059,-122.417383,2026-08-01 17:04:52,9.9,7.9
DEV_00922,37.776068,-122.418507,2026-08-01 17:04:53,9.0,34.0
DEV_03700,37.77721,-122.417049,2026-08-01 17:04:53,13.2,25.9
DEV_04096,37.777464,-122.435589,2026-08-01 17:04:53,8.3,33.0
DEV_00513,37.78048,-122.417349,2026-08-01 17:04:53,11.0,11.3
DEV_02422,37.778595,-122.411872,2026-08-01 17:04:54,10.2,15.2
DEV_01969,37.744911,-122.433988,2026-08-01 17:04:54,7.5,17.1
DEV_02342,37.784344,-122.445607,2026-08-01 17:04:54,13.5,13.7
DEV_01045,37.783775,-122.408208,2026-08-01 17:04:55,10.0,3.2
DEV_03359,37.749029,-122.393926,2026-08-01 17:04:56,9.0,20.3
DEV_03026,37.783631,-122.43533,2026-08-01 17:04:56,6.7,30.4
DEV_02911,37.779803,-122.420038,2026-08-01 17:04:59,6.0,31.9
DEV_04738,37.770163,-122.408928,2026-08-01 17:05:00,4.6,15.8
DEV_04372,37.778542,-122.413027,2026-08-01 17:05:00,6.8,25.0
DEV_00991,37.780208,-122.417193,2026-08-01 17:05:02,7.4,30.6
DEV_02641,37.782508,-122.412033,2026-08-01 17:05:02,14.1,20.4
DEV_04840,37.779655,-122.408296,2026-08-01 17:05:03,8.6,23.3
DEV_02068,37.777837,-122.41691,2026-08-01 17:05:03,7.1,10.3
DEV_01896,37.783492,-122.411542,2026-08-01 17:05:04,10.3,31.7
DEV_02462,37.752238,-122.422058,2026-08-01 17:05:04,4.4,14.6
DEV_00708,37.780947,-122.408516,2026-08-01 17:05:04,6.6,12.6
DEV_01600,37.772092,-122.401397,2026-08-01 17:05:04,7.1,10.9
DEV_04805,37.777763,-122.417455,2026-08-01 17:05:05,9.0,15.6
DEV_02855,37.780807,-122.413053,2026-08-01 17:05:05,9.1,11.5
DEV_04221,37.778491,-122.415495,2026-08-01 17:05:05,11.3,25.8
DEV_04475,37.783052,-122.409549,2026-08-01 17:05:06,4.5,32.2
DEV_01366,37.752918,-122.422733,2026-08-01 17:05:08,10.4,12.4
DEV_00103,37.768197,-122.416264,2026-08-01 17:05:09,8.7,26.8
DEV_00603,37.78168,-122.412229,2026-08-01 17:05:10,13.6,12.1
DEV_01326,37.778851,-122.410869,2026-08-01 17:05:10,4.7,0.5
DEV_03535,37.780359,-122.416467,2026-08-01 17:05:12,12.9,22.3
DEV_03948,37.778254,-122.438032,2026-08-01 17:05:12,8.5,15.1
DEV_00151,37.782796,-122.409105,2026-08-01 17:05:12,4.6,15.8
DEV_04726,37.78022,-122.419198,2026-08-01 17:05:13,12.2,20.5
DEV_02031,37.780938,-122.41156,2026-08-01 17:05:13,6.3,2.7
DEV_00732,37.781822,-122.416901,2026-08-01 17:05:14,5.7,10.1
DEV_03715,37.78898,-122.407596,2026-08-01 17:05:14,4.3,3.5
DEV_02248,37.780375,-122.418223,2026-08-01 17:05:15,3.4,12.4
DEV_02824,37.784397,-122.410976,2026-08-01 17:05:15,12.1,27.1
DEV_02639,37.781602,-122.442609,2026-08-01 17:05:15,7.0,5.8
DEV_00560,37.779854,-122.413851,2026-08-01 17:05:15,7.1,18.1
DEV_04838,37.781352,-122.416659,2026-08-01 17:05:15,4.9,31.8
DEV_00320,37.786959,-122.406488,2026-08-01 17:05:16,11.5,16.2
DEV_04402,37.777218,-122.417284,2026-08-01 17:05:16,14.6,29.7
DEV_01672,37.776941,-122.420298,2026-08-01 17:05:17,6.1,22.8
DEV_04135,37.77055,-122.404309,2026-08-01 17:05:18,10.7,13.3
DEV_01520,37.77952,-122.412123,2026-08-01 17:05:18,12.5,10.3
DEV_03580,37.780763,-122.418316,2026-08-01 17:05:18,13.2,22.8
DEV_01815,37.781128,-122.418791,2026-08-01 17:05:19,3.3,19.6
DEV_04856,37.781279,-122.415487,2026-08-01 17:05:19,14.6,3.9
DEV_02212,37.781945,-122.415649,2026-08-01 17:05:20,6.9,27.1
DEV_02562,37.779072,-122.409951,2026-08-01 17:05:21,3.8,29.6
DEV_01046,37.780955,-122.412227,2026-08-01 17:05:22,11.4,1.1
DEV_02204,37.781699,-122.420931,2026-08-01 17:05:23,3.7,27.0
DEV_00527,37.801725,-122.398132,2026-08-01 17:05:23,3.0,26.4
DEV_03327,37.780083,-122.41121,2026-08-01 17:05:25,11.1,0.4
DEV_04613,37.783542,-122.409146,2026-08-01 17:05:26,4.9,24.2
DEV_00421,37.763397,-122.427863,2026-08-01 17:05:26,7.1,25.2
DEV_00567,37.76909,-122.432434,2026-08-01 17:05:28,6.1,28.9
DEV_04588,37.782781,-122.397795,2026-08-01 17:05:28,14.2,30.3
DEV_04445,37.780878,-122.409394,2026-08-01 17:05:29,4.9,1.7
DEV_03130,37.778395,-122.417848,2026-08-01 17:05:30,14.1,1.8
DEV_02685,37.77915,-122.410675,2026-08-01 17:05:30,5.7,22.2
DEV_03780,37.780832,-122.412828,2026-08-01 17:05:30,5.0,6.1
DEV_03645,37.776481,-122.415443,2026-08-01 17:05:31,14.9,0.4
DEV_02249,37.777931,-122.419758,2026-08-01 17:05:33,7.4,25.2
DEV_03676,37.769203,-122.401462,2026-08-01 17:05:33,14.4,3.3
DEV_00993,37.780448,-122.418815,2026-08-01 17:05:33,13.2,29.8
DEV_03190,37.780288,-122.409219,2026-08-01 17:05:34,14.3,10.3
DEV_01320,37.78239,-122.411238,2026-08-01 17:05:34,7.9,34.4
DEV_04851,37.776614,-122.418939,2026-08-01 17:05:34,4.0,13.8
DEV_02202,37.781148,-122.419341,2026-08-01 17:05:35,4.9,28.9
DEV_02019,37.778651,-122.412244,2026-08-01 17:05:35,11.9,20.2
DEV_02738,37.759443,-122.393202,2026-08-01 17:05:35,9.4,15.6
DEV_04164,37.778303,-122.4162,2026-08-01 17:05:36,9.3,19.1
DEV_02036,37.77667,-122.420832,2026-08-01 17:05:36,7.1,15.2
DEV_03218,37.77816,-122.416383,2026-08-01 17:05:36,7.5,1.4
DEV_02517,37.747027,-122.440948,2026-08-01 17:05:36,10.0,9.9
DEV_02739,37.804729,-122.446602,2026-08-01 17:05:38,12.6,0.1
DEV_01763,37.753335,-122.424095,2026-08-01 17:05:38,9.2,23.7
DEV_01430,37.780014,-122.411726,2026-08-01 17:05:38,7.2,23.9
DEV_02122,37.790422,-122.424192,2026-08-01 17:05:38,4.5,23.8
DEV_01251,37.783287,-122.411568,2026-08-01 17:05:38,8.2,34.9
DEV_03981,37.782793,-122.408008,2026-08-01 17:05:38,4.0,34.8
DEV_03978,37.782952,-122.411964,2026-08-01 17:05:41,6.9,9.9
DEV_00749,37.776687,-122.418769,2026-08-01 17:05:41,13.7,34.3
DEV_04731,37.776988,-122.420109,2026-08-01 17:05:42,8.1,31.8
DEV_01363,37.778883,-122.415082,2026-08-01 17:05:42,14.2,9.1
DEV_04185,37.766266,-122.441348,2026-08-01 17:05:44,3.6,28.3
DEV_03422,37.777253,-122.418885,2026-08-01 17:05:44,4.8,20.2
DEV_04283,37.781806,-122.420182,2026-08-01 17:05:44,12.1,30.4
DEV_01559,37.758767,-122.446076,2026-08-01 17:05:45,6.2,6.6
DEV_03409,37.781879,-122.41067,2026-08-01 17:05:45,3.1,4.2
DEV_00033,37.781496,-122.408901,2026-08-01 17:05:46,7.4,22.3
DEV_03276,37.777477,-122.419825,2026-08-01 17:05:46,11.1,22.3
DEV_04825,37.7798,-122.409118,2026-08-01 17:05:46,5.7,2.6
DEV_00168,37.771679,-122.438765,2026-08-01 17:05:47,13.6,19.9
DEV_03728,37.783909,-122.410799,2026-08-01 17:05:47,11.3,3.4
DEV_00373,37.782318,-122.41382,2026-08-01 17:05:47,12.8,10.4
DEV_00075,37.746253,-122.419893,2026-08-01 17:05:49,13.3,15.4
DEV_00642,37.776958,-122.405755,2026-08-01 17:05:49,3.6,24.1
DEV_01583,37.781205,-122.408291,2026-08-01 17:05:49,13.4,17.2
DEV_04381,37.783627,-122.41021,2026-08-01 17:05:50,10.0,27.5
DEV_02099,37.780832,-122.408514,2026-08-01 17:05:50,5.5,21.7
DEV_02625,37.777699,-122.416338,2026-08-01 17:05:51,7.4,32.1
DEV_03179,37.760308,-122.408001,2026-08-01 17:05:51,9.3,29.5
DEV_02982,37.77666,-122.415071,2026-08-01 17:05:51,11.3,6.1
DEV_04294,37.780619,-122.417796,2026-08-01 17:05:53,6.6,34.3
DEV_00195,37.790011,-122.403847,2026-08-01 17:05:55,11.8,11.2
DEV_01181,37.798733,-122.425966,2026-08-01 17:05:57,13.9,10.6
DEV_01281,37.780289,-122.420631,2026-08-01 17:05:57,11.9,32.0
DEV_04179,37.780781,-122.420903,2026-08-01 17:05:59,15.0,27.4
DEV_03070,37.778562,-122.419882,2026-08-01 17:05:59,4.4,9.1
DEV_01173,37.77752,-122.415961,2026-08-01 17:06:00,7.8,4.0
DEV_03837,37.783738,-122.410947,2026-08-01 17:06:01,13.4,18.5
DEV_02497,37.776569,-122.419943,2026-08-01 17:06:01,5.5,20.0
DEV_01676,37.782184,-122.412258,2026-08-01 17:06:02,11.6,5.7
DEV_00114,37.786652,-122.391778,2026-08-01 17:06:02,14.8,7.6
DEV_01676,37.755479,-122.441074,2026-08-01 17:06:02,13.5,21.9
DEV_02234,37.779952,-122.415368,2026-08-01 17:06:04,14.0,4.3
DEV_04621,37.782175,-122.41203,2026-08-01 17:06:04,8.9,16.7
DEV_04410,37.803736,-122.446336,2026-08-01 17:06:05,4.1,20.8
DEV_04713,37.777534,-122.41572,2026-08-01 17:06:05,7.7,15.8
DEV_04295,37.798558,-122.436787,2026-08-01 17:06:05,8.7,6.9
DEV_04932,37.749069,-122.408406,2026-08-01 17:06:06,13.1,5.5
DEV_04768,37.779122,-122.410538,2026-08-01 17:06:07,3.1,26.3
DEV_04595,37.778844,-122.411997,2026-08-01 17:06:07,9.8,20.6
DEV_01496,37.777265,-122.416232,2026-08-01 17:06:08,13.9,21.6
