device_id,timestamp,hour,latitude,longitude,store_id,store_name,distance_meters
DEV_00436,2026-08-01 18:23:40,18,37.781802,-122.420042,STORE_001,Coffee Craft - 5th Street (Store A),359.56
DEV_03020,2026-08-01 18:23:41,18,37.78136,-122.411205,STORE_002,Coffee Craft - Market Street (Store B - Candidate),23.81
DEV_00092,2026-08-01 18:23:46,18,37.776771,-122.414759,STORE_001,Coffee Craft - 5th Street (Store A),377.58
DEV_03995,2026-08-01 18:23:48,18,37.781886,-122.413825,STORE_001,Coffee Craft - 5th Street (Store A),487.45
DEV_03995,2026-08-01 18:23:48,18,37.781886,-122.413825,STORE_002,Coffee Craft - Market Street (Store B - Candidate),251.95
DEV_01116,2026-08-01 18:23:48,18,37.781313,-122.408847,STORE_002,Coffee Craft - Market Street (Store B - Candidate),190.35
DEV_02779,2026-08-01 18:23:49,18,37.780382,-122.417071,STORE_001,Coffee Craft - 5th Street (Store A),174.01
DEV_00428,2026-08-01 18:23:50,18,37.781668,-122.416493,STORE_001,Coffee Craft - 5th Street (Store A),324.89
DEV_00428,2026-08-01 18:23:50,18,37.781668,-122.416493,STORE_002,Coffee Craft - Market Street (Store B - Candidate),483.1
DEV_00632,2026-08-01 18:23:51,18,37.779247,-122.409581,STORE_002,Coffee Craft - Market Street (Store B - Candidate),279.85
DEV_00641,2026-08-01 18:23:51,18,37.779214,-122.416139,STORE_001,Coffee Craft - 5th Street (Store A),165.28
DEV_04955,2026-08-01 18:23:52,18,37.77608,-122.417427,STORE_001,Coffee Craft - 5th Street (Store A),328.57
DEV_00301,2026-08-01 18:23:52,18,37.778813,-122.417112,STORE_001,Coffee Craft - 5th Street (Store A),80.77
DEV_02461,2026-08-01 18:23:53,18,37.776011,-122.418682,STORE_001,Coffee Craft - 5th Street (Store A),337.72
DEV_03653,2026-08-01 18:23:53,18,37.784142,-122.412707,STORE_002,Coffee Craft - Market Street (Store B - Candidate),329.86
DEV_02628,2026-08-01 18:23:54,18,37.781494,-122.420357,STORE_001,Coffee Craft - 5th Street (Store A),346.14
DEV_03985,2026-08-01 18:23:54,18,37.776975,-122.420388,STORE_001,Coffee Craft - 5th Street (Store A),307.81
DEV_03564,2026-08-01 18:23:54,18,37.782857,-122.408354,STORE_002,Coffee Craft - Market Street (Store B - Candidate),277.2
DEV_02965,2026-08-01 18:23:55,18,37.778552,-122.417495,STORE_001,Coffee Craft - 5th Street (Store A),66.72
DEV_01821,2026-08-01 18:23:55,18,37.782271,-122.412348,STORE_002,Coffee Craft - Market Street (Store B - Candidate),146.23
DEV_03301,2026-08-01 18:23:55,18,37.776549,-122.420011,STORE_001,Coffee Craft - 5th Street (Store A),324.83
DEV_03296,2026-08-01 18:23:55,18,37.783396,-122.400349,STORE_005,Coffee Craft - SOMA Square,332.74
DEV_04685,2026-08-01 18:23:56,18,37.781032,-122.416203,STORE_001,Coffee Craft - 5th Street (Store A),275.67
DEV_04685,2026-08-01 18:23:56,18,37.781032,-122.416203,STORE_002,Coffee Craft - Market Street (Store B - Candidate),460.21
DEV_00383,2026-08-01 18:23:57,18,37.777631,-122.419093,STORE_001,Coffee Craft - 5th Street (Store A),180.0
DEV_01369,2026-08-01 18:23:58,18,37.780056,-122.420937,STORE_001,Coffee Craft - 5th Street (Store A),283.57
DEV_00950,2026-08-01 18:23:59,18,37.780902,-122.420554,STORE_001,Coffee Craft - 5th Street (Store A),308.4
DEV_02473,2026-08-01 18:23:59,18,37.780329,-122.410401,STORE_002,Coffee Craft - Market Street (Store B - Candidate),140.45
DEV_04096,2026-08-01 18:24:00,18,37.779399,-122.416885,STORE_001,Coffee Craft - 5th Street (Store A),107.57
DEV_00542,2026-08-01 18:24:02,18,37.78418,-122.408632,STORE_002,Coffee Craft - Market Street (Store B - Candidate),363.47
DEV_00814,2026-08-01 18:24:05,18,37.7803,-122.416847,STORE_001,Coffee Craft - 5th Street (Store A),176.53
DEV_03940,2026-08-01 18:24:06,18,37.77952,-122.417761,STORE_001,Coffee Craft - 5th Street (Store A),61.52
DEV_02607,2026-08-01 18:24:09,18,37.779235,-122.411413,STORE_002,Coffee Craft - Market Street (Store B - Candidate),254.46
DEV_04376,2026-08-01 18:24:09,18,37.783734,-122.410833,STORE_002,Coffee Craft - Market Street (Store B - Candidate),248.84
DEV_01674,2026-08-01 18:24:12,18,37.776553,-122.420944,STORE_001,Coffee Craft - 5th Street (Store A),375.48
DEV_03569,2026-08-01 18:24:13,18,37.784326,-122.409141,STORE_002,Coffee Craft - Market Street (Store B - Candidate),354.17
DEV_00681,2026-08-01 18:24:13,18,37.784393,-122.410444,STORE_002,Coffee Craft - Market Street (Store B - Candidate),325.38
DEV_03499,2026-08-01 18:24:13,18,37.781294,-122.412242,STORE_002,Coffee Craft - Market Street (Store B - Candidate),111.53
DEV_01927,2026-08-01 18:24:15,18,37.778927,-122.413126,STORE_001,Coffee Craft - 5th Street (Store A),428.43
DEV_01927,2026-08-01 18:24:15,18,37.778927,-122.413126,STORE_002,Coffee Craft - Market Street (Store B - Candidate),341.71
DEV_04808,2026-08-01 18:24:17,18,37.782712,-122.409235,STORE_002,Coffee Craft - Market Street (Store B - Candidate),205.48
DEV_00893,2026-08-01 18:24:19,18,37.777538,-122.420009,STORE_001,Coffee Craft - 5th Street (Store A),240.01
DEV_02890,2026-08-01 18:24:19,18,37.779057,-122.415882,STORE_001,Coffee Craft - 5th Street (Store A),186.25
DEV_02056,2026-08-01 18:24:20,18,37.781947,-122.411657,STORE_002,Coffee Craft - Market Street (Store B - Candidate),76.19
DEV_02526,2026-08-01 18:24:20,18,37.783069,-122.413304,STORE_002,Coffee Craft - Market Street (Store B - Candidate),267.28
DEV_02460,2026-08-01 18:24:21,18,37.778756,-122.419765,STORE_001,Coffee Craft - 5th Street (Store A),157.47
DEV_03019,2026-08-01 18:24:21,18,37.776603,-122.4201,STORE_001,Coffee Craft - 5th Street (Store A),324.2
DEV_03484,2026-08-01 18:24:23,18,37.781127,-122.416872,STORE_001,Coffee Craft - 5th Street (Store A),256.45
DEV_02103,2026-08-01 18:24:24,18,37.778244,-122.418351,STORE_001,Coffee Craft - 5th Street (Store A),89.54
DEV_03145,2026-08-01 18:24:24,18,37.776342,-122.417706,STORE_001,Coffee Craft - 5th Street (Store A),296.68
DEV_04259,2026-08-01 18:24:25,18,37.782936,-122.413181,STORE_002,Coffee Craft - Market Street (Store B - Candidate),249.47
DEV_03063,2026-08-01 18:24:25,18,37.782515,-122.40864,STORE_002,Coffee Craft - Market Street (Store B - Candidate),236.12
DEV_01359,2026-08-01 18:24:26,18,37.787088,-122.398771,STORE_003,Coffee Craft - Financial District,477.06
DEV_00382,2026-08-01 18:24:27,18,37.761366,-122.415086,STORE_004,Coffee Craft - Mission Hub,376.11
DEV_04986,2026-08-01 18:24:30,18,37.781435,-122.416412,STORE_001,Coffee Craft - 5th Street (Store A),304.61
DEV_04986,2026-08-01 18:24:30,18,37.781435,-122.416412,STORE_002,Coffee Craft - Market Street (Store B - Candidate),475.68
DEV_02924,2026-08-01 18:24:30,18,37.783084,-122.411564,STORE_002,Coffee Craft - Market Street (Store B - Candidate),182.97
DEV_03595,2026-08-01 18:24:31,18,37.778511,-122.418991,STORE_001,Coffee Craft - 5th Street (Store A),102.68
DEV_00221,2026-08-01 18:24:31,18,37.78187,-122.411215,STORE_002,Coffee Craft - Market Street (Store B - Candidate),45.27
DEV_03209,2026-08-01 18:24:32,18,37.781493,-122.417873,STORE_001,Coffee Craft - 5th Street (Store A),277.43
DEV_02449,2026-08-01 18:24:32,18,37.779126,-122.410414,STORE_002,Coffee Craft - Market Street (Store B - Candidate),268.95
DEV_03555,2026-08-01 18:24:32,18,37.779276,-122.41921,STORE_001,Coffee Craft - 5th Street (Store A),110.68
DEV_00642,2026-08-01 18:24:33,18,37.783171,-122.408111,STORE_002,Coffee Craft - Market Street (Store B - Candidate),314.62
DEV_00651,2026-08-01 18:24:33,18,37.77879,-122.413933,STORE_001,Coffee Craft - 5th Street (Store A),358.2
DEV_00651,2026-08-01 18:24:33,18,37.77879,-122.413933,STORE_002,Coffee Craft - Market Street (Store B - Candidate),396.55
DEV_00354,2026-08-01 18:24:33,18,37.783847,-122.413193,STORE_002,Coffee Craft - Market Street (Store B - Candidate),324.42
DEV_03619,2026-08-01 18:24:35,18,37.784336,-122.41024,STORE_002,Coffee Craft - Market Street (Store B - Candidate),322.34
DEV_03783,2026-08-01 18:24:37,18,37.781678,-122.413245,STORE_002,Coffee Craft - Market Street (Store B - Candidate),198.29
DEV_01149,2026-08-01 18:24:39,18,37.776125,-122.420382,STORE_001,Coffee Craft - 5th Street (Store A),382.13
DEV_02260,2026-08-01 18:24:39,18,37.77873,-122.419805,STORE_001,Coffee Craft - 5th Street (Store A),161.45
DEV_04398,2026-08-01 18:24:39,18,37.777772,-122.418037,STORE_001,Coffee Craft - 5th Street (Store A),136.59
DEV_00274,2026-08-01 18:24:44,18,37.779896,-122.411004,STORE_002,Coffee Craft - Market Street (Store B - Candidate),178.36
DEV_01226,2026-08-01 18:24:45,18,37.783121,-122.413213,STORE_002,Coffee Craft - Market Street (Store B - Candidate),265.17
DEV_04617,2026-08-01 18:24:45,18,37.778092,-122.417034,STORE_001,Coffee Craft - 5th Street (Store A),131.92
DEV_04628,2026-08-01 18:24:47,18,37.779332,-122.418207,STORE_001,Coffee Craft - 5th Street (Store A),41.16
DEV_00619,2026-08-01 18:24:47,18,37.783011,-122.41268,STORE_002,Coffee Craft - Market Street (Store B - Candidate),223.67
DEV_00271,2026-08-01 18:24:48,18,37.777605,-122.419247,STORE_001,Coffee Craft - 5th Street (Store A),189.93
DEV_02675,2026-08-01 18:24:49,18,37.782703,-122.408025,STORE_002,Coffee Craft - Market Street (Store B - Candidate),293.68
DEV_04639,2026-08-01 18:24:49,18,37.793749,-122.399268,STORE_003,Coffee Craft - Financial District,341.47
DEV_01361,2026-08-01 18:24:50,18,37.781261,-122.416938,STORE_001,Coffee Craft - 5th Street (Store A),268.18
DEV_04551,2026-08-01 18:24:50,18,37.77884,-122.413198,STORE_001,Coffee Craft - 5th Street (Store A),422.4
DEV_04551,2026-08-01 18:24:50,18,37.77884,-122.413198,STORE_002,Coffee Craft - Market Street (Store B - Candidate),353.27
DEV_02839,2026-08-01 18:24:50,18,37.781001,-122.41856,STORE_001,Coffee Craft - 5th Street (Store A),227.88
DEV_04523,2026-08-01 18:24:50,18,37.782452,-122.408704,STORE_002,Coffee Craft - Market Street (Store B - Candidate),227.86
DEV_02031,2026-08-01 18:24:52,18,37.78311,-122.410894,STORE_002,Coffee Craft - Market Street (Store B - Candidate),179.27
DEV_00348,2026-08-01 18:24:53,18,37.780818,-122.416922,STORE_001,Coffee Craft - 5th Street (Store A),223.25
DEV_01490,2026-08-01 18:24:53,18,37.779003,-122.419317,STORE_001,Coffee Craft - 5th Street (Store A),115.75
DEV_01283,2026-08-01 18:24:56,18,37.783995,-122.411745,STORE_002,Coffee Craft - Market Street (Store B - Candidate),285.05
DEV_01107,2026-08-01 18:24:56,18,37.77667,-122.418698,STORE_001,Coffee Craft - 5th Street (Store A),266.25
DEV_02203,2026-08-01 18:24:58,18,37.778875,-122.409263,STORE_002,Coffee Craft - Market Street (Store B - Candidate),329.4
DEV_02329,2026-08-01 18:24:59,18,37.782776,-122.40916,STORE_002,Coffee Craft - Market Street (Store B - Candidate),215.13
DEV_01478,2026-08-01 18:25:01,18,37.78835,-122.405506,STORE_003,Coffee Craft - Financial District,493.57
DEV_01381,2026-08-01 18:25:01,18,37.777373,-122.420932,STORE_001,Coffee Craft - 5th Street (Store A),314.85
DEV_00034,2026-08-01 18:25:01,18,37.779893,-122.413766,STORE_001,Coffee Craft - 5th Street (Store A),385.13
DEV_00034,2026-08-01 18:25:01,18,37.779893,-122.413766,STORE_002,Coffee Craft - Market Street (Store B - Candidate),301.7
DEV_01327,2026-08-01 18:25:03,18,37.782397,-122.413757,STORE_002,Coffee Craft - Market Street (Store B - Candidate),262.02
DEV_03922,2026-08-01 18:25:03,18,37.777725,-122.419066,STORE_001,Coffee Craft - 5th Street (Store A),169.93
DEV_01704,2026-08-01 18:25:04,18,37.782708,-122.411566,STORE_002,Coffee Craft - Market Street (Store B - Candidate),143.24
DEV_02050,2026-08-01 18:25:06,18,37.778637,-122.413098,STORE_001,Coffee Craft - 5th Street (Store A),432.71
DEV_02050,2026-08-01 18:25:06,18,37.778637,-122.413098,STORE_002,Coffee Craft - Market Street (Store B - Candidate),367.89
DEV_03609,2026-08-01 18:25:07,18,37.777046,-122.416048,STORE_001,Coffee Craft - 5th Street (Store A),276.84
DEV_02748,2026-08-01 18:25:09,18,37.778005,-122.420042,STORE_001,Coffee Craft - 5th Street (Store A),210.83
DEV_01154,2026-08-01 18:25:09,18,37.780821,-122.409343,STORE_002,Coffee Craft - Market Street (Store B - Candidate),164.03
DEV_00598,2026-08-01 18:25:11,18,37.781694,-122.41906,STORE_001,Coffee Craft - 5th Street (Store A),313.71
DEV_02258,2026-08-01 18:25:11,18,37.781411,-122.410627,STORE_002,Coffee Craft - Market Street (Store B - Candidate),34.24
DEV_03338,2026-08-01 18:25:12,18,37.776842,-122.418848,STORE_001,Coffee Craft - 5th Street (Store A),251.27
DEV_02313,2026-08-01 18:25:13,18,37.777169,-122.417753,STORE_001,Coffee Craft - 5th Street (Store A),204.75
DEV_02579,2026-08-01 18:25:14,18,37.778671,-122.416959,STORE_001,Coffee Craft - 5th Street (Store A),98.53
DEV_03080,2026-08-01 18:25:15,18,37.780937,-122.409686,STORE_002,Coffee Craft - Market Street (Store B - Candidate),131.36
DEV_03038,2026-08-01 18:25:16,18,37.780656,-122.413566,STORE_001,Coffee Craft - 5th Street (Store A),431.0
DEV_03038,2026-08-01 18:25:16,18,37.780656,-122.413566,STORE_002,Coffee Craft - Market Street (Store B - Candidate),244.26
DEV_01381,2026-08-01 18:25:17,18,37.776006,-122.415324,STORE_001,Coffee Craft - 5th Street (Store A),407.61
DEV_04542,2026-08-01 18:25:18,18,37.784193,-122.41154,STORE_002,Coffee Craft - Market Street (Store B - Candidate),303.19
DEV_03067,2026-08-01 18:25:20,18,37.779265,-122.420654,STORE_001,Coffee Craft - 5th Street (Store A),235.1
DEV_01818,2026-08-01 18:25:21,18,37.780292,-122.416414,STORE_001,Coffee Craft - 5th Street (Store A),200.17
DEV_01818,2026-08-01 18:25:21,18,37.780292,-122.416414,STORE_002,Coffee Craft - Market Street (Store B - Candidate),494.4
DEV_01396,2026-08-01 18:25:22,18,37.78151,-122.415548,STORE_001,Coffee Craft - 5th Street (Store A),352.61
DEV_01396,2026-08-01 18:25:22,18,37.78151,-122.415548,STORE_002,Coffee Craft - Market Street (Store B - Candidate),399.69
DEV_01629,2026-08-01 18:25:24,18,37.78335,-122.409704,STORE_002,Coffee Craft - Market Street (Store B - Candidate),235.14
DEV_02861,2026-08-01 18:25:25,18,37.783263,-122.409003,STORE_002,Coffee Craft - Market Street (Store B - Candidate),263.12
DEV_02979,2026-08-01 18:25:28,18,37.777774,-122.420984,STORE_001,Coffee Craft - 5th Street (Store A),295.57
DEV_00581,2026-08-01 18:25:29,18,37.777383,-122.415086,STORE_001,Coffee Craft - 5th Street (Store A),312.92
DEV_00072,2026-08-01 18:25:29,18,37.780257,-122.409827,STORE_002,Coffee Craft - Market Street (Store B - Candidate),172.43
DEV_00976,2026-08-01 18:25:30,18,37.781999,-122.420372,STORE_001,Coffee Craft - 5th Street (Store A),393.27
DEV_01718,2026-08-01 18:25:31,18,37.777624,-122.416483,STORE_001,Coffee Craft - 5th Street (Store A),202.94
DEV_01570,2026-08-01 18:25:32,18,37.782065,-122.410998,STORE_002,Coffee Craft - Market Street (Store B - Candidate),62.83
DEV_04895,2026-08-01 18:25:32,18,37.779218,-122.409005,STORE_002,Coffee Craft - Market Street (Store B - Candidate),308.43
DEV_03521,2026-08-01 18:25:33,18,37.779652,-122.415391,STORE_001,Coffee Craft - 5th Street (Store A),240.48
DEV_03521,2026-08-01 18:25:33,18,37.779652,-122.415391,STORE_002,Coffee Craft - Market Street (Store B - Candidate),437.2
DEV_04946,2026-08-01 18:25:34,18,37.783032,-122.409527,STORE_002,Coffee Craft - Market Street (Store B - Candidate),213.96
DEV_00491,2026-08-01 18:25:34,18,37.779118,-122.41962,STORE_001,Coffee Craft - 5th Street (Store A),142.98
DEV_04430,2026-08-01 18:25:34,18,37.781678,-122.417603,STORE_001,Coffee Craft - 5th Street (Store A),299.82
DEV_01007,2026-08-01 18:25:37,18,37.782563,-122.413225,STORE_002,Coffee Craft - Market Street (Store B - Candidate),228.49
DEV_01241,2026-08-01 18:25:38,18,37.782121,-122.411724,STORE_002,Coffee Craft - Market Street (Store B - Candidate),93.9
DEV_03699,2026-08-01 18:25:38,18,37.784324,-122.412666,STORE_002,Coffee Craft - Market Street (Store B - Candidate),346.47
DEV_01547,2026-08-01 18:25:39,18,37.778799,-122.41847,STORE_001,Coffee Craft - 5th Street (Store A),46.97
DEV_04326,2026-08-01 18:25:39,18,37.781452,-122.415682,STORE_001,Coffee Craft - 5th Street (Store A),340.35
DEV_04326,2026-08-01 18:25:39,18,37.781452,-122.415682,STORE_002,Coffee Craft - Market Street (Store B - Candidate),411.5
DEV_03119,2026-08-01 18:25:42,18,37.780863,-122.408056,STORE_002,Coffee Craft - Market Street (Store B - Candidate),268.25
DEV_03175,2026-08-01 18:25:46,18,37.783169,-122.411483,STORE_002,Coffee Craft - Market Street (Store B - Candidate),190.38
DEV_01851,2026-08-01 18:25:46,18,37.78143,-122.408878,STORE_002,Coffee Craft - Market Street (Store B - Candidate),186.65
DEV_04864,2026-08-01 18:25:47,18,37.778242,-122.416769,STORE_001,Coffee Craft - 5th Street (Store A),137.15
DEV_01391,2026-08-01 18:25:47,18,37.779344,-122.415924,STORE_001,Coffee Craft - 5th Street (Store A),186.42
DEV_01391,2026-08-01 18:25:47,18,37.779344,-122.415924,STORE_002,Coffee Craft - Market Street (Store B - Candidate),494.71
DEV_02916,2026-08-01 18:25:50,18,37.780728,-122.409499,STORE_002,Coffee Craft - Market Street (Store B - Candidate),157.39
DEV_01436,2026-08-01 18:25:51,18,37.778828,-122.411459,STORE_002,Coffee Craft - Market Street (Store B - Candidate),299.84
DEV_04837,2026-08-01 18:25:52,18,37.776876,-122.419937,STORE_001,Coffee Craft - 5th Street (Store A),291.14
DEV_03823,2026-08-01 18:25:55,18,37.778089,-122.418154,STORE_001,Coffee Craft - 5th Street (Store A),102.2
DEV_04493,2026-08-01 18:25:55,18,37.781174,-122.417135,STORE_001,Coffee Craft - 5th Street (Store A),253.41
DEV_04324,2026-08-01 18:25:56,18,37.782497,-122.409647,STORE_002,Coffee Craft - Market Street (Store B - Candidate),162.57
DEV_00138,2026-08-01 18:25:58,18,37.780768,-122.408456,STORE_002,Coffee Craft - Market Street (Store B - Candidate),237.93
DEV_03120,2026-08-01 18:25:59,18,37.781052,-122.420954,STORE_001,Coffee Craft - 5th Street (Store A),345.63
DEV_04237,2026-08-01 18:26:00,18,37.759102,-122.416878,STORE_004,Coffee Craft - Mission Hub,211.59
DEV_02646,2026-08-01 18:26:04,18,37.782459,-122.412826,STORE_002,Coffee Craft - Market Street (Store B - Candidate),192.67
DEV_04159,2026-08-01 18:26:04,18,37.783117,-122.412272,STORE_002,Coffee Craft - Market Street (Store B - Candidate),211.72
DEV_04817,2026-08-01 18:26:05,18,37.783298,-122.409134,STORE_002,Coffee Craft - Market Street (Store B - Candidate),258.58
DEV_00320,2026-08-01 18:26:05,18,37.781784,-122.417681,STORE_001,Coffee Craft - 5th Street (Store A),310.83
DEV_04709,2026-08-01 18:26:06,18,37.783119,-122.41303,STORE_002,Coffee Craft - Market Street (Store B - Candidate),253.45
DEV_04686,2026-08-01 18:26:06,18,37.778878,-122.408538,STORE_002,Coffee Craft - Market Street (Store B - Candidate),363.07
DEV_03194,2026-08-01 18:26:07,18,37.780017,-122.410677,STORE_002,Coffee Craft - Market Street (Store B - Candidate),167.33
DEV_04265,2026-08-01 18:26:07,18,37.780015,-122.408591,STORE_002,Coffee Craft - Market Street (Store B - Candidate),268.49
DEV_00096,2026-08-01 18:26:11,18,37.781165,-122.420468,STORE_001,Coffee Craft - 5th Street (Store A),324.04
DEV_04783,2026-08-01 18:26:11,18,37.784374,-122.410894,STORE_002,Coffee Craft - Market Street (Store B - Candidate),319.71
DEV_04956,2026-08-01 18:26:13,18,37.78136,-122.412153,STORE_002,Coffee Craft - Market Street (Store B - Candidate),102.52
DEV_02341,2026-08-01 18:26:13,18,37.776525,-122.415429,STORE_001,Coffee Craft - 5th Street (Store A),356.09
DEV_03218,2026-08-01 18:26:13,18,37.781594,-122.420624,STORE_001,Coffee Craft - 5th Street (Store A),369.29
DEV_03837,2026-08-01 18:26:14,18,37.777468,-122.420723,STORE_001,Coffee Craft - 5th Street (Store A),293.75
DEV_02420,2026-08-01 18:26:14,18,37.781545,-122.419491,STORE_001,Coffee Craft - 5th Street (Store A),311.86
DEV_01854,2026-08-01 18:26:15,18,37.781115,-122.419258,STORE_001,Coffee Craft - 5th Street (Store A),259.87
DEV_00937,2026-08-01 18:26:15,18,37.780804,-122.409353,STORE_002,Coffee Craft - Market Street (Store B - Candidate),164.14
DEV_01353,2026-08-01 18:26:16,18,37.78169,-122.417246,STORE_001,Coffee Craft - 5th Street (Store A),306.37
DEV_04857,2026-08-01 18:26:17,18,37.776467,-122.42082,STORE_001,Coffee Craft - 5th Street (Store A),375.18
DEV_01221,2026-08-01 18:26:19,18,37.778883,-122.415957,STORE_001,Coffee Craft - 5th Street (Store A),180.02
DEV_04756,2026-08-01 18:26:19,18,37.781696,-122.420105,STORE_001,Coffee Craft - 5th Street (Store A),352.27
DEV_00733,2026-08-01 18:26:20,18,37.77857,-122.411018,STORE_002,Coffee Craft - Market Street (Store B - Candidate),325.8
DEV_00893,2026-08-01 18:26:21,18,37.780848,-122.415758,STORE_001,Coffee Craft - 5th Street (Store A),284.69
DEV_00893,2026-08-01 18:26:21,18,37.780848,-122.415758,STORE_002,Coffee Craft - Market Street (Store B - Candidate),424.39
DEV_01051,2026-08-01 18:26:21,18,37.778636,-122.418764,STORE_001,Coffee Craft - 5th Street (Store A),78.4
DEV_00286,2026-08-01 18:26:22,18,37.780561,-122.415738,STORE_001,Coffee Craft - 5th Street (Store A),263.91
DEV_00286,2026-08-01 18:26:22,18,37.780561,-122.415738,STORE_002,Coffee Craft - Market Street (Store B - Candidate),429.28
DEV_04640,2026-08-01 18:26:24,18,37.778122,-122.416605,STORE_001,Coffee Craft - 5th Street (Store A),156.72
DEV_02679,2026-08-01 18:26:25,18,37.780401,-122.408328,STORE_002,Coffee Craft - Market Street (Store B - Candidate),264.72
DEV_04145,2026-08-01 18:26:25,18,37.783778,-122.40927,STORE_002,Coffee Craft - Market Street (Store B - Candidate),295.43
DEV_03522,2026-08-01 18:26:26,18,37.777534,-122.417819,STORE_001,Coffee Craft - 5th Street (Store A),163.79
DEV_04306,2026-08-01 18:26:26,18,37.776791,-122.42031,STORE_001,Coffee Craft - 5th Street (Store A),318.67
DEV_02474,2026-08-01 18:26:28,18,37.778536,-122.410764,STORE_002,Coffee Craft - Market Street (Store B - Candidate),330.23
DEV_04934,2026-08-01 18:26:29,18,37.779135,-122.412777,STORE_001,Coffee Craft - 5th Street (Store A),459.27
DEV_04934,2026-08-01 18:26:29,18,37.779135,-122.412777,STORE_002,Coffee Craft - Market Street (Store B - Candidate),305.85
DEV_02094,2026-08-01 18:26:30,18,37.779658,-122.418057,STORE_001,Coffee Craft - 5th Street (Store A),73.34
DEV_00164,2026-08-01 18:26:30,18,37.777872,-122.420174,STORE_001,Coffee Craft - 5th Street (Store A),228.56
DEV_00942,2026-08-01 18:26:31,18,37.782291,-122.409733,STORE_002,Coffee Craft - Market Street (Store B - Candidate),141.9
DEV_04909,2026-08-01 18:26:35,18,37.791773,-122.406484,STORE_003,Coffee Craft - Financial District,489.49
DEV_02228,2026-08-01 18:26:37,18,37.777054,-122.415902,STORE_001,Coffee Craft - 5th Street (Store A),284.29
DEV_00361,2026-08-01 18:26:39,18,37.777648,-122.418486,STORE_001,Coffee Craft - 5th Street (Store A),156.29
DEV_02171,2026-08-01 18:26:40,18,37.778746,-122.417408,STORE_001,Coffee Craft - 5th Street (Store A),59.2
DEV_03726,2026-08-01 18:26:41,18,37.776903,-122.419189,STORE_001,Coffee Craft - 5th Street (Store A),255.52
DEV_00343,2026-08-01 18:26:45,18,37.784339,-122.409901,STORE_002,Coffee Craft - Market Street (Store B - Candidate),330.13
DEV_01351,2026-08-01 18:26:46,18,37.776533,-122.416338,STORE_001,Coffee Craft - 5th Street (Store A),310.78
DEV_03818,2026-08-01 18:26:47,18,37.782452,-122.409579,STORE_002,Coffee Craft - Market Street (Store B - Candidate),163.71
DEV_04738,2026-08-01 18:26:47,18,37.781676,-122.408486,STORE_002,Coffee Craft - Market Street (Store B - Candidate),221.8
DEV_03956,2026-08-01 18:26:48,18,37.778078,-122.417451,STORE_001,Coffee Craft - 5th Street (Store A),113.31
DEV_02023,2026-08-01 18:26:48,18,37.778329,-122.416473,STORE_001,Coffee Craft - 5th Street (Store A),153.55
DEV_03415,2026-08-01 18:26:53,18,37.784007,-122.409959,STORE_002,Coffee Craft - Market Street (Store B - Candidate),293.39
DEV_02250,2026-08-01 18:26:53,18,37.780837,-122.408827,STORE_002,Coffee Craft - Market Street (Store B - Candidate),204.71
DEV_04945,2026-08-01 18:26:56,18,37.780285,-122.419123,STORE_001,Coffee Craft - 5th Street (Store A),173.66
DEV_01963,2026-08-01 18:26:58,18,37.783526,-122.411753,STORE_002,Coffee Craft - Market Street (Store B - Candidate),234.8
DEV_02464,2026-08-01 18:27:00,18,37.780565,-122.408377,STORE_002,Coffee Craft - Market Street (Store B - Candidate),252.88
DEV_04526,2026-08-01 18:27:00,18,37.783669,-122.411033,STORE_002,Coffee Craft - Market Street (Store B - Candidate),241.2
DEV_03649,2026-08-01 18:27:02,18,37.780117,-122.418565,STORE_001,Coffee Craft - 5th Street (Store A),133.76
DEV_00823,2026-08-01 18:27:04,18,37.779456,-122.416636,STORE_001,Coffee Craft - 5th Street (Store A),130.16
DEV_01220,2026-08-01 18:27:06,18,37.7782,-122.418398,STORE_001,Coffee Craft - 5th Street (Store A),95.59
DEV_01286,2026-08-01 18:27:07,18,37.77947,-122.408742,STORE_002,Coffee Craft - Market Street (Store B - Candidate),300.55
DEV_02902,2026-08-01 18:27:07,18,37.779057,-122.420316,STORE_001,Coffee Craft - 5th Street (Store A),203.64
DEV_01415,2026-08-01 18:27:09,18,37.780924,-122.419563,STORE_001,Coffee Craft - 5th Street (Store A),254.24
DEV_03443,2026-08-01 18:27:09,18,37.776152,-122.417912,STORE_001,Coffee Craft - 5th Street (Store A),316.78
DEV_03205,2026-08-01 18:27:09,18,37.778054,-122.417906,STORE_001,Coffee Craft - 5th Street (Store A),105.51
DEV_01560,2026-08-01 18:27:09,18,37.779938,-122.411522,STORE_002,Coffee Craft - Market Street (Store B - Candidate),179.64
DEV_04436,2026-08-01 18:27:10,18,37.782115,-122.409639,STORE_002,Coffee Craft - Market Street (Store B - Candidate),137.78
DEV_00417,2026-08-01 18:27:10,18,37.781873,-122.413747,STORE_001,Coffee Craft - 5th Street (Store A),491.69
DEV_00417,2026-08-01 18:27:10,18,37.781873,-122.413747,STORE_002,Coffee Craft - Market Street (Store B - Candidate),244.95
DEV_02176,2026-08-01 18:27:11,18,37.777142,-122.420775,STORE_001,Coffee Craft - 5th Street (Store A),319.63
DEV_00014,2026-08-01 18:27:11,18,37.78176,-122.418659,STORE_001,Coffee Craft - 5th Street (Store A),312.31
